"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","hgnc_symbol"
"ENSG00000171453",105.820483320828,-0.168799635544039,0.0616150695530982,-2.7395836240771,0.00615170630905867,0.0492045756373994,"ENSG00000171453","POLR1C"
"ENSG00000186184",160.965361718485,-0.10235943257564,0.0655694730096234,-1.56108365489863,0.11850401410928,0.295120004694227,"ENSG00000186184","POLR1D"
"ENSG00000137054",42.1863153558129,-0.12353562857596,0.0778247066874857,-1.58735745798609,0.112431708656473,0.28634698651262,"ENSG00000137054","POLR1E"
"ENSG00000105849",34.6421419848401,-0.0140737286816515,0.0953943882354883,-0.14753203979787,0.882712092311176,0.942181567293728,"ENSG00000105849","POLR1F"
"ENSG00000117877",44.9350670442403,-0.0111523203674186,0.0930748905790968,-0.11982093449727,0.904624998086589,0.954497715021536,"ENSG00000117877","POLR1G"
"ENSG00000066379",73.6225344023007,-0.389188062655795,0.0796240773279168,-4.8878188070299,1.01959302669379e-06,0.00035183208240584,"ENSG00000066379","POLR1H"
"ENSG00000181222",959.259839399087,0.112892110473559,0.139104214385562,0.811564990839532,0.417041286582979,0.625409097438658,"ENSG00000181222","POLR2A"
"ENSG00000047315",160.775185860376,0.046972250382207,0.0533426138004782,0.880576466648244,0.37854710067583,0.592033938239044,"ENSG00000047315","POLR2B"
"ENSG00000102978",42.1006071257596,-0.171168641782188,0.129122487584805,-1.32562998888763,0.184962287814716,0.388208275928791,"ENSG00000102978","POLR2C"
"ENSG00000144231",64.059998574392,-0.290608865482172,0.0733183073189711,-3.96366032044192,7.380925545058e-05,0.00350517615854097,"ENSG00000144231","POLR2D"
"ENSG00000099817",294.510344031067,0.0811354111800626,0.053413361884776,1.51900963199225,0.128760071511493,0.311395803785875,"ENSG00000099817","POLR2E"
"ENSG00000100142",149.270078718838,-0.250303840443707,0.0701567297532881,-3.56778090033444,0.000360017341692063,0.00927754232605211,"ENSG00000100142","POLR2F"
"ENSG00000168002",217.708234838056,-0.158390784521894,0.070208457842671,-2.25600717333557,0.0240701818913302,0.112176148961709,"ENSG00000168002","POLR2G"
"ENSG00000163882",59.7000902078166,-0.26667203942021,0.0796163753034531,-3.34946219799389,0.000809686034606812,0.0145544287060075,"ENSG00000163882","POLR2H"
"ENSG00000005075",56.1151114133576,-0.218334420970673,0.0825826017481299,-2.64383073854436,0.00819736365677666,0.058315838476989,"ENSG00000005075","POLR2J"
"ENSG00000147669",38.5816931801284,-0.293959878762142,0.105347495664149,-2.79038316866397,0.0052645696493578,0.044973328483269,"ENSG00000147669","POLR2K"
"ENSG00000177700",184.622864071283,-0.203991948117034,0.083580582810221,-2.44066194872343,0.014660370976758,0.0824712264050325,"ENSG00000177700","POLR2L"
"ENSG00000255529",527.733240630305,0.0327375777859099,0.0641033459445928,0.510699984587488,0.609561151526476,0.776549647498498,"ENSG00000255529","POLR2M"
"ENSG00000148606",63.6864803757079,0.0982955183777415,0.076506047495031,1.2848071701015,0.198859676176168,0.404128932883539,"ENSG00000148606","POLR3A"
"ENSG00000013503",91.7513691245509,0.0493553840438617,0.0580407800421127,0.850357007746121,0.395126630847115,0.607421109646594,"ENSG00000013503","POLR3B"
"ENSG00000186141",70.9431839856737,-0.0667031153925919,0.0591463120280841,-1.12776457407724,0.259419358274081,0.47569921658188,"ENSG00000186141","POLR3C"
"ENSG00000168495",61.7436297081809,-0.133282548980847,0.0636853778200542,-2.09282811130434,0.0363645014199545,0.145469717274478,"ENSG00000168495","POLR3D"
"ENSG00000058600",133.955778377768,0.0183143479711968,0.0482246082368219,0.37977183518544,0.704114791004879,0.840486707767531,"ENSG00000058600","POLR3E"
"ENSG00000132664",25.8923086938169,-0.0937751837195717,0.0974627554975456,-0.962164297950033,0.335967079935127,0.553601366393501,"ENSG00000132664","POLR3F"
"ENSG00000113356",17.175742940863,0.228863550678966,0.13922680943021,1.64381810956954,0.100213779469299,0.267401794798746,"ENSG00000113356","POLR3G"
"ENSG00000121851",79.9045080178741,-0.0487808162029347,0.063048100874027,-0.773707939282755,0.439103523968318,0.643552197192976,"ENSG00000121851","POLR3GL"
"ENSG00000100413",45.6009684307787,-0.0223521010219872,0.0726360843793361,-0.307727229695576,0.7582898982029,0.874208170185467,"ENSG00000100413","POLR3H"
"ENSG00000161980",50.2761744482016,-0.16133953366607,0.105827324977066,-1.5245545864552,0.127370231907638,0.308936858138014,"ENSG00000161980","POLR3K"
"ENSG00000099821",109.396179648015,0.000648913080253083,0.0587321484618619,0.0110486862348388,0.991184603190775,0.996002136919912,"ENSG00000099821","POLRMT"
"ENSG00000196313",127.516437235178,0.164436477391183,0.0764809143391543,2.15003283906872,0.0315526173008117,0.132788177246185,"ENSG00000196313","POM121"
"ENSG00000085998",423.42969124733,0.0223289049658259,0.0577129003562857,0.386896254181999,0.698833014360381,0.837453436697568,"ENSG00000085998","POMGNT1"
"ENSG00000144647",76.2545294154868,0.110188965588001,0.0592840896417109,1.85865999214864,0.0630753477290209,0.202447466630654,"ENSG00000144647","POMGNT2"
"ENSG00000185900",67.2423951768067,0.0259871111796426,0.0895982144541524,0.290040502904667,0.771785251881852,0.88202676340628,"ENSG00000185900","POMK"
"ENSG00000132963",361.139480068095,-0.299306133878958,0.0896803918339154,-3.33747575984348,0.000845430959925377,0.0150015685046187,"ENSG00000132963","POMP"
"ENSG00000130714",140.307106624991,-0.00357494510999352,0.0635099375325616,-0.0562895390687582,0.955111152236818,0.979235296899176,"ENSG00000130714","POMT1"
"ENSG00000009830",52.2180135927142,0.017696300164706,0.0770824479869509,0.229576260573636,0.818421055511717,0.909267256754118,"ENSG00000009830","POMT2"
"ENSG00000005421",51.1816364518751,-0.21630362207784,0.602374856830991,-0.359084745362353,0.719531693071851,0.85109067323545,"ENSG00000005421","PON1"
"ENSG00000105854",892.818274306998,-0.281200090240391,0.111091443250173,-2.53124887042057,0.0113657173439602,0.0714079793269246,"ENSG00000105854","PON2"
"ENSG00000105852",171.125323024372,-0.165806978214751,0.130143890068869,-1.27402814013789,0.202653443488457,0.40952711294986,"ENSG00000105852","PON3"
"ENSG00000104356",81.4847818300005,-0.37366938408032,0.189116771792321,-1.97586591891842,0.0481699650839141,0.171380623348713,"ENSG00000104356","POP1"
