"CCA1"	"CCA2"
"ALPI"	-0.0203922728120927	-0.28993719229217
"ANKRD40CL"	-0.105018817799712	-0.310516754048462
"ANXA13"	-0.161579759028807	-0.29946134679912
"AOC1"	-0.127693927148811	-0.445656426947588
"AOC3"	-0.0591375817447484	-0.288044674195002
"AP1M2"	-0.121873665860848	-0.330063332371613
"APOL3"	-0.15608406757531	-0.287083300335391
"ARG1"	-0.0834898261353356	-0.299131359510916
"ARL14"	-0.112748675421119	-0.290043860478689
"ATOH1"	-0.0941532953275937	-0.285993546013457
"ATP10B"	-0.0137873564753484	-0.300697748800179
"B3GNT3"	-0.120472056094479	-0.405841953779003
"BCL2L14"	-0.105206024057163	-0.285562516108504
"BTN3A3"	-0.102869518409348	-0.328764873035595
"CA9"	-0.094911213451418	-0.299258223842405
"CASZ1"	-0.0689212854554022	-0.294506578612347
"CCL11"	-0.0332883078388581	-0.307433783965604
"CCL28"	-0.0711096673795618	-0.340154450198899
"CCNB2"	-0.0503112767088202	-0.330393943411109
"CDH17"	-0.123148819674543	-0.454197900193406
"CDKN2B"	-0.0534801259791447	-0.337301772333934
"CDX1"	-0.099571083311439	-0.300271937165707
"CDX2"	-0.121968103828719	-0.374095460729229
"CFTR"	-0.108775886018692	-0.299726823365523
"CLCA1"	-0.118014279081153	-0.505504929816096
"CLDN18"	-0.00989140773584145	-0.294256767512104
"CLDN23"	-0.0635742177010421	-0.329417909035289
"CLDN7"	-0.215596770219816	-0.304038754480795
"CLIC5"	0.0108131160769365	-0.344635076391484
"CNKSR1"	-0.141282117631732	-0.295440666728035
"CNN1"	-0.0872499200211469	-0.4208560012178
"CYTIP"	-0.127478309435293	-0.287120444844644
"DEFA6"	-0.108220873356463	-0.317211673712598
"DES"	-0.0550314566242062	-0.345074254504344
"DMBT1"	-0.146272282542807	-0.430774190629128
"DPT"	-0.107488274002505	-0.449727195548662
"DUOX2"	-0.0791810834814725	-0.347282851191947
"DUOXA2"	-0.107901653714053	-0.333598295062685
"EMP1"	-0.0925511794338893	-0.29972730258853
"EPS8L3"	-0.124195434355549	-0.463682369755259
"ERN2"	-0.0977910296079741	-0.314760464744708
"ESRP1"	-0.146679998902272	-0.365484465325032
"F2RL1"	-0.134324978867245	-0.325650409803821
"FABP2"	-0.134721172819931	-0.455300325919129
"FAM3D"	-0.135237322140397	-0.414101427808732
"FAM83E"	-0.0965370652371339	-0.358322706522066
"FFAR4"	0.0409962540268248	-0.28558495537383
"FGFBP1"	-0.108098831472397	-0.313931660728353
"FUT3"	-0.096125574944145	-0.30391992504795
"GAL3ST2"	-0.123549926422142	-0.406775495957657
"GALNT5"	-0.058183406571241	-0.283570596587789
"GATA5"	-0.0958350715996234	-0.2952821012093
"GCG"	-0.115670706483357	-0.364737034593734
"GCNT3"	-0.111201358177433	-0.322397690101308
"GGT6"	-0.105895337053486	-0.349141217964522
"GIPC2"	-0.158955224563872	-0.298735107439669
"GPA33"	0.00565334709956229	-0.360705691792957
"GPRC5A"	-0.0766384159804101	-0.421416591584173
"GUCA2A"	-0.162646993494723	-0.384733526893968
"GUCY2C"	-0.100520283152989	-0.437217643765283
"HHLA2"	-0.124944675156083	-0.297051222437618
"HKDC1"	-0.125875553558891	-0.290145450448325
"HPGD"	-0.154160226753987	-0.305713834172877
"IFITM1"	-0.0775805304525964	-0.285233879604279
"IGF2BP2"	-0.0730870598201511	-0.324287367095462
"IGHG1"	-0.0932174981836636	-0.284785940658478
"IGKC"	-0.152779661747007	-0.310605263103598
"IGKV1-27"	-0.106182945652423	-0.331018459231488
"IGKV1-33"	-0.0880012809033216	-0.293296495709961
"IGKV1D-16"	-0.0847068943307036	-0.291220506899478
"IGKV1D-39"	-0.104356640482191	-0.35456530395574
"IGKV1D-43"	-0.106018954685501	-0.374629382701943
"IGKV2-28"	-0.0925608675472445	-0.305525965336025
"IGKV2-30"	-0.0996393695080124	-0.344680205321373
"IGKV4-1"	-0.102819112291168	-0.355333329710644
"IGLL1"	-0.0892775976594094	-0.311948168201945
"IGLV4-69"	-0.121515618425003	-0.394561623469429
"IL7R"	-0.0907225274880485	-0.29824692190247
"ISX"	-0.115740045375	-0.380924547976335
"ITLN1"	-0.18990586202867	-0.319164998112116
"JCHAIN"	-0.148349055647958	-0.394951878740315
"KLF4"	-0.0657052260072915	-0.286245446859506
"KLF5"	-0.023759115998169	-0.373874536405899
"KRT19"	-0.162849745022633	-0.417472328948917
"KRT20"	-0.14392181913417	-0.437558520317879
"LAD1"	-0.167331157302218	-0.326747273427105
"LAMP3"	0.00996744131724456	-0.315272312735694
"LGALS2"	-0.183874376892983	-0.289682085849344
"LGALS4"	-0.128660325578125	-0.420902551668329
"LIPH"	-0.116814088546123	-0.348818445683609
"LPO"	-0.0360730561955697	-0.436267271856783
"LUM"	-0.023142291852003	-0.288235410314107
"MAB21L4"	-0.0523196763098426	-0.287679907659465
"MALL"	-0.0918335771789847	-0.407265937123239
"MFAP4"	0.151422842135859	-0.318340433121954
"MISP"	-0.117222626931538	-0.380959662461685
"MKI67"	-0.0892604412172581	-0.321380955244876
"MPTX1"	-0.122421504596278	-0.399961010319119
"MS4A10"	-0.0971711349416165	-0.351592374073247
"MS4A12"	-0.111078655616195	-0.348000644047332
"MS4A18"	-0.123131193383046	-0.371047395389357
"MS4A8"	-0.122293309478264	-0.44686767781473
"MST1R"	-0.0756306127053693	-0.299700929317239
"MUC2"	-0.0965632791301803	-0.388029089819665
"MUC4"	-0.0694925613101868	-0.303727450726252
"MYB"	-0.0132205225913641	-0.351608307746926
"MYRFL"	-0.0573918662983821	-0.293539541266978
"MYZAP"	-0.0864306325566924	-0.325834176214236
"MZB1"	-0.112501924239125	-0.331482146265118
"NEURL3"	-0.143311796109998	-0.303593416442666
"NOX1"	-0.06457167148779	-0.304370007489091
"NOXO1"	-0.0918681007459382	-0.313634707335217
"NPC1L1"	-0.091328077105587	-0.337924563890749
"OLFM4"	-0.111798760789788	-0.340231084194302
"OSR2"	-0.136087640782639	-0.287534430005713
"PMP22"	0.0592292314574364	-0.287459916219532
"PNLIPRP2"	-0.128334080373416	-0.292163153048199
"POF1B"	-0.122152748450211	-0.316807483534143
"POSTN"	-0.104549518263389	-0.357643702801101
"PPP1R14D"	-0.105221603339403	-0.466651586628152
"PRAP1"	-0.157431512858666	-0.289935263031371
"PRSS27"	-0.145190491944284	-0.350247895476501
"PRX"	-0.0209747435811221	-0.306753579069583
"PTK6"	-0.0520335439968978	-0.301801615258954
"PTPRH"	-0.0759421053730967	-0.340099280805721
"RASEF"	-0.0762786336135388	-0.3654766901514
"REG4"	-0.109802416932369	-0.458377284720563
"ROS1"	-0.0649335408842589	-0.31882659301137
"RTKN2"	0.0823460210468335	-0.293154533163851
"SCGB1A1"	0.0179597039811136	-0.415352202870169
"SCGB3A2"	-0.000624999794556535	-0.300260475705317
"SDCBP2"	-0.0753508102689779	-0.35791744663097
"SEC14L3"	0.0123081063444106	-0.344521742614646
"SFN"	-0.104289970379701	-0.306461304591704
"SFTPB"	0.0180453141303112	-0.387949494090384
"SFTPC"	0.151459946424617	-0.348107028343773
"SFTPD"	-0.0691512941187112	-0.448105097909493
"SLC26A3"	-0.0976510243161845	-0.437321000964267
"SLC44A4"	-0.183480811444606	-0.314440385822094
"SLC6A14"	-0.0500516759307909	-0.426032754301342
"SMIM22"	-0.0968104941432771	-0.339004001868912
"SPINK4"	-0.151706940628839	-0.355954603397789
"SPINT1"	-0.141111940033264	-0.292351538396005
"ST14"	-0.0951770240172854	-0.306513480670482
"STYK1"	-0.0310814934979054	-0.300026153606751
"TFF3"	-0.138134752631365	-0.48507378250539
"TM4SF20"	-0.131986103923116	-0.397432492734004
"TMC4"	-0.162739147203127	-0.308912424302937
"TMEM150B"	-0.0557152729476105	-0.3289552671583
"TMEM236"	-0.107713044239553	-0.334334559012607
"TMEM45B"	-0.180323727281593	-0.328698373304289
"TMEM61"	-0.149548393229285	-0.300516974388763
"TNK1"	-0.143264485368889	-0.294623320222152
"TNS4"	-0.107484547454871	-0.294301845139127
"TPM2"	0.0447274634595981	-0.289835737320376
"TRIM31"	-0.150753804521368	-0.380792913523109
"TRIM38"	-0.0940113143052565	-0.363141549619821
"TSPAN1"	-0.0986492664275911	-0.328665893771827
"TSPAN8"	-0.155174876864113	-0.335783641391525
"TTC22"	-0.0926159882035755	-0.355224735528567
"TTLL6"	0.0202824372087663	-0.287544796109026
"TUBAL3"	-0.121640478705218	-0.322638455719714
"UBE2C"	-0.090790357292274	-0.310448599119411
"VIL1"	-0.208843132016142	-0.306428753735626
"ZG16"	-0.109866266411149	-0.471026076712376
